business_id,name,yname,yid,latitude,longitude,ylat,ylong,cneighborhood,yprice_category,price_min,ccategory,insp_count,score,ycount,yrating
67690,SARU,Saru Sushi Bar,saru-sushi-bar-san-francisco,37.751648,-122.428783,37.751706,-122.4288283,noevalley,3,$31.00 ,japanese,3,94,616,4.5
67741,HONG KONG LOUNGE II,Hong Kong Lounge II,hong-kong-lounge-ii-san-francisco-3,37.781658,-122.454393,37.7818718,-122.454422,richmond,2,$11.00 ,chinese,4,82.25,620,3.5
67743,AFTER OSHA,After Osha,after-osha-san-francisco-2,37.789413,-122.407511,37.789485,-122.4075209,downtown,2,$11.00 ,thai,4,86,344,3.5
67754,JOY HING BBQ NOODLES HOUSE,Joy Hing Bar-B-Que Noodle,joy-hing-bar-b-que-noodle-san-francisco-2,37.794597,-122.404777,37.7946837,-122.404839,financialdistrict,1,$0.00 ,chinese,3,100,83,3.5
67788,SUSHI TAKA,Sushi Taka,sushi-taka-san-francisco-2,37.793669,-122.404578,37.7937107,-122.4045221,financialdistrict,1,$0.00 ,japanese,2,100,257,4
67809,BIG FOUR RESTAURANT,The Big 4,the-big-4-san-francisco,37.791643,-122.412067,37.7914644,-122.4121171,nobhill,4,$61.00 ,bars,3,83.67,496,4
67815,SOUTHPAW BBQ,Southpaw BBQ & Southern Cooking,southpaw-bbq-and-southern-cooking-san-francisco,37.762317,-122.419454,37.762313,-122.419692,mission,2,$11.00 ,american,3,98,483,3.5
67828,KING'S THAI CUISINE,King of Thai Noodle House No 2,king-of-thai-noodle-house-no-2-san-francisco,37.783028,-122.463141,37.78325,-122.46315,richmond,1,$0.00 ,thai,3,80,579,3.5
67833,DEAR MOM,Dear Mom,dear-mom-san-francisco,37.765459,-122.413462,37.7656245,-122.4134032,mission,2,$11.00 ,bars,3,86.67,333,3.5
67839,THE COFFEE BEAN AND TEA LEAF,The Coffee Bean & Tea Leaf,the-coffee-bean-and-tea-leaf-san-francisco-5,37.790794,-122.402304,37.7907486,-122.4025497,financialdistrict,1,$0.00 ,coffeetea,4,88.25,65,3.5
67856,PEARL MARKET,Pearl Market,pearl-market-san-francisco,37.780783,-122.438984,37.78072,-122.43927,westernaddition,1,$0.00 ,grocery,3,93.33,24,4.5
67869,YUUBI JAPANESE RESTAURANT,Yuubi Japanese Restaurant,yuubi-japanese-restaurant-san-francisco,37.777157,-122.464045,37.77708,-122.46428,richmond,2,$11.00 ,japanese,6,90.5,375,4
67875,THE CHAIRMAN TRUCK,Off the Cove,off-the-cove-san-francisco,37.777122,-122.419639,37.77777043,-122.419281,downtown,1,$0.00 ,fastfood,4,90,1,5
67894,DOCTOR'S LOUNGE,Doctor's Lounge,doctors-lounge-san-francisco,37.720872,-122.437796,37.7208597,-122.4377163,excelsior,2,$11.00 ,coffeetea,3,93.33,171,4
67895,PRECITA PARK CAFE,Duboce Park Cafe,duboce-park-cafe-san-francisco,37.747114,-122.410459,37.7692179,-122.4315675,bernalheights,1,$0.00 ,coffeetea,3,94,396,3.5
67911,PRATHER RANCH MEAT CO.,Golden Gate Meat Company,golden-gate-meat-company-san-francisco,37.795225,-122.39377,37.79548294,-122.3934088,northbeach,1,$0.00 ,ingredients,4,99.5,323,4
67917,HILTON FINANCIAL DISTRICT,Hilton San Francisco Financial District,hilton-san-francisco-financial-district-san-francisco,37.795057,-122.404876,37.79514313,-122.4043121,financialdistrict,3,$31.00 ,venue,4,100,503,3.5
67919,TATAKI CANYON,Tataki Canyon,tataki-canyon-san-francisco,37.734576,-122.433528,37.7346497,-122.4336014,twinpeaks,2,$11.00 ,japanese,4,96,248,4
67936,DOTTIE'S TRUE BLUE CAFE,Dottie's True Blue Cafe,dotties-true-blue-cafe-san-francisco,37.774722,-122.406761,37.78170504,-122.4098396,soma,2,$11.00 ,american,2,90.5,3352,4
67982,CAFFE CENTRAL,Caffe Central,caffe-central-san-francisco,37.784848,-122.406892,37.7840996,-122.4061432,downtown,1,$0.00 ,coffeetea,3,89.33,88,3.5
68013,"MARIPOSA BAKING CO., INC.",Mariposa Baking,mariposa-baking-san-francisco,37.795225,-122.39377,37.79543639,-122.3936498,northbeach,2,$11.00 ,bakeries,4,100,253,4
68018,CAFETO COFFEE SHOP,Cafeto Coffee Shop,cafeto-coffee-shop-san-francisco-2,37.736078,-122.424108,37.73614568,-122.42424,bernalheights,1,$0.00 ,coffeetea,4,96,87,4.5
68026,ESTELA'S,Estela's Fresh Sandwiches,estelas-fresh-sandwiches-san-francisco-2,37.789763,-122.411787,37.7897658,-122.4119176,nobhill,1,$0.00 ,fastfood,4,92,117,4
68036,CITY CHOPSTICKS,City Chopsticks,city-chopsticks-san-francisco,37.789763,-122.411787,37.7896669,-122.411567,downtown,2,$11.00 ,chinese,4,88,258,3.5
68037,FOCACCIA MARKET BAKERY,Focaccia Market & Bakery,focaccia-market-and-bakery-san-francisco,37.776002,-122.392958,37.79433823,-122.3970184,financialdistrict,1,$0.00 ,fastfood,2,83,517,3.5
68042,YUMMY YUMMY,Yummy Yummy,yummy-yummy-san-francisco-2,37.796828,-122.407804,37.796978,-122.4078522,chinatown,2,$11.00 ,chinese,3,78.33,52,3
68045,MAVEN RESTAURANT,Maven,maven-san-francisco,37.771937,-122.431934,37.772233,-122.432007,haight,2,$11.00 ,american,1,92,534,4
68070,PER DIEM,Per Diem,per-diem-san-francisco,37.789575,-122.401091,37.79014,-122.401396,financialdistrict,2,$11.00 ,american,3,94.33,512,4
68071,O3 BISTRO & LOUNGE,O3 Bistro & Lounge,o3-bistro-and-lounge-san-francisco-3,37.780337,-122.420227,37.780497,-122.4201325,downtown,2,$11.00 ,thai,3,89.67,357,3.5
68079,PHILZ COFFEE,Philz Coffee,philz-coffee-san-francisco-6,37.751058,-122.438272,37.75114964,-122.4383805,noevalley,1,$0.00 ,coffeetea,4,92,270,4.5
68089,BURGER KING 5830,Burger King,burger-king-san-francisco-7,37.744062,-122.404475,37.74416109,-122.4040325,bayviewhunterspoint,1,$0.00 ,fastfood,2,97,36,2.5
68090,ORIGINAL JOE'S,Original Joe's,original-joes-san-francisco-3,37.800363,-122.409477,37.8003636,-122.409332,northbeach,2,$11.00 ,italian,3,85,770,4
68104,FRESHROLL,Freshroll Vietnamese Rolls & Bowls,freshroll-vietnamese-rolls-and-bowls-san-francisco,37.783841,-122.403325,37.78393513,-122.4033701,financialdistrict,1,$0.00 ,vietnamese,3,82.33,864,4
68105,GILBERTH'S ROTTISERIE & GRILL,The New Spot,the-new-spot-san-francisco,37.758903,-122.388238,37.76068,-122.38822,potrerohill,1,$0.00 ,latinamerican,3,88,239,4
68130,VINYL CAFE AND WINE BAR,Vinyl Coffee & Wine Bar,vinyl-coffee-and-wine-bar-san-francisco,37.772748,-122.437414,37.77272813,-122.4373993,haight,2,$11.00 ,bars,2,82,235,3.5
68131,RADIO AFRICA & KITCHEN,Radio Africa & Kitchen,radio-africa-and-kitchen-san-francisco,37.734652,-122.390872,37.73475,-122.39108,bayviewhunterspoint,2,$11.00 ,american,3,92,289,4
68146,CENTO 330 RITCH STREET,Little Skillet,little-skillet-san-francisco-2,37.778743,-122.393783,37.77882767,-122.3940659,soma,2,$11.00 ,american,3,100,1587,4
68149,SUBWAY SANDWICHES #53761,Fora Think Space,fora-think-space-san-francisco,37.798712,-122.400585,37.79874178,-122.400885,northbeach,2,$11.00 ,coffeetea,3,96,57,3.5
68152,STATE BIRD PROVISIONS,State Bird Provisions,state-bird-provisions-san-francisco,37.783704,-122.432824,37.78374,-122.433005,westernaddition,3,$31.00 ,european,2,100,1890,4.5
68158,I-SKEWERS,i-Skewers,i-skewers-san-francisco,,,37.76107407,-122.4879227,sunset,1,$0.00 ,chinese,3,87,122,3.5
68159,TOWER BURGER,Tower Burger,tower-burger-san-francisco,37.744127,-122.453593,37.7439537,-122.4534378,twinpeaks,2,$11.00 ,fastfood,2,89,287,3.5
68160,GOURMET CAROUSEL,Gourmet Carousel,gourmet-carousel-san-francisco,37.789073,-122.423784,37.7891241,-122.4239283,pacificheights,1,$0.00 ,chinese,3,81.33,210,3.5
68173,WISE SONS DELICATESSEN,Wise Sons Jewish Delicatessen,wise-sons-jewish-delicatessen-san-francisco,37.752468,-122.415332,37.75251839,-122.4153407,mission,2,$11.00 ,fastfood,4,89.75,631,3.5
68189,SILVERSTONE CAFE,Silverstone Cafe,silverstone-cafe-san-francisco,37.752308,-122.417962,37.752483,-122.417984,mission,1,$0.00 ,coffeetea,4,95.25,38,3
68196,HAPPY YOGURT,Happy Yogurt,happy-yogurt-san-francisco,37.779613,-122.493349,37.77935167,-122.4934362,richmond,1,$0.00 ,desserts,5,99.2,79,4
68219,CALABRIA BROS.,Calabria Bros,calabria-bros-san-francisco-2,37.722162,-122.436695,37.72203064,-122.4364777,excelsior,1,$0.00 ,venue,4,97.25,82,4.5
68220,CHOMP & SWIG,Chomp N' Swig,chomp-n-swig-san-francisco,37.782383,-122.475929,37.78221,-122.47592,richmond,1,$0.00 ,fastfood,4,91.5,258,4
68226,SF SOUP CO.,SF Soupmobile,sf-soupmobile-san-francisco-3,37.776002,-122.392958,37.7768288,-122.4029617,soma,1,$0.00 ,fastfood,2,83,9,3.5
68245,U-SUSHI,U-Sushi,u-sushi-san-francisco,37.790697,-122.399563,37.79069308,-122.3994152,financialdistrict,1,$0.00 ,japanese,1,83,270,3
68254,FOUR BARREL COFFEE,Four Barrel Coffee,four-barrel-coffee-san-francisco,37.776417,-122.438037,37.76701695,-122.4218428,westernaddition,1,$0.00 ,coffeetea,4,89.75,1788,4
68257,AFC SUSHI AT MOLLIE STONE'S #10,Mollie Stone's,mollie-stones-san-francisco-4,37.744876,-122.452425,37.74472427,-122.4522858,twinpeaks,3,$31.00 ,grocery,2,95,194,3.5
68258,A&M LIQUOR,A & M Market Liquor,a-and-m-market-liquor-san-francisco,37.786928,-122.426964,37.78708267,-122.427002,pacificheights,2,$11.00 ,bars,3,99.33,8,4.5
68264,NAVIN THAI RESTAURANT,Navin Thai Restaurant,navin-thai-restaurant-san-francisco-2,37.794534,-122.409684,37.794544,-122.409887,nobhill,1,$0.00 ,thai,3,95.33,102,3.5
68269,WALGREENS,Walgreens,walgreens-san-francisco-152,,,37.76566096,-122.4195189,mission,1,$0.00 ,grocery,3,98,64,2
68274,WALGREENS,Walgreens,walgreens-san-francisco-131,37.754038,-122.418655,37.75402832,-122.4189758,mission,1,$0.00 ,grocery,3,98.67,57,3
68278,FRESH BAY CAFE,Fresh Bay Cafe,fresh-bay-cafe-san-francisco,37.803627,-122.433503,37.80384,-122.43366,marina,1,$0.00 ,fastfood,4,87.25,68,4
68281,NEW BIG LANTERN,Big Lantern,big-lantern-san-francisco,37.764848,-122.423382,37.76493,-122.42339,mission,2,$11.00 ,chinese,3,89.33,752,3.5
68283,THE SPICE & TEA EXCHANGE,The Spice & Tea Exchange,the-spice-and-tea-exchange-san-francisco,37.80824,-122.410189,37.80993582,-122.4101483,northbeach,2,$11.00 ,coffeetea,4,99.5,57,4.5
68287,WALGREENS,Walgreens,walgreens-san-francisco-84,37.786,-122.405616,37.7860173,-122.4057276,downtown,2,$11.00 ,grocery,4,96.5,27,3
68288,WALGREENS,Walgreens,walgreens-san-francisco-112,37.791235,-122.400646,37.79134132,-122.4006759,financialdistrict,1,$0.00 ,grocery,3,96,51,4
68289,WALGREENS,Walgreens,walgreens-san-francisco-87,37.79809,-122.408612,37.7982483,-122.4085388,russianhill,2,$11.00 ,grocery,4,92.25,56,3
68294,WALGREENS,Walgreens,walgreens-san-francisco-168,37.785187,-122.406482,37.78451039,-122.4067092,downtown,2,$11.00 ,venue,3,95.33,13,3.5
68295,WALGREENS,Walgreens,walgreens-san-francisco-141,37.787096,-122.404274,37.7874,-122.40434,downtown,2,$11.00 ,grocery,3,98,39,3
68298,WALGREENS,Walgreens,walgreens-san-francisco-147,37.777168,-122.416702,37.77723203,-122.4162806,soma,1,$0.00 ,grocery,4,97,41,2.5
68323,PIG AND PIE,Pig & Pie,pig-and-pie-san-francisco,37.752708,-122.411372,37.752892,-122.411392,mission,2,$11.00 ,desserts,4,95.5,354,3.5
68331,BLACKWOOD THAI CUISINE,Blackwood,blackwood-san-francisco-3,37.800508,-122.438824,37.800591,-122.438832,marina,2,$11.00 ,thai,4,90.5,878,4
68353,HOPS & HOMINY,Hops & Hominy,hops-and-hominy-san-francisco,37.789277,-122.405324,37.78927373,-122.4055913,downtown,2,$11.00 ,american,2,90,1400,4
68356,BASK,Bask,bask-san-francisco-2,37.796095,-122.404063,37.7962703,-122.4041447,financialdistrict,2,$11.00 ,european,2,100,357,4
68360,PHARAOHS,Pharaohs Mediterranean Sandwich,pharaohs-mediterranean-sandwich-san-francisco,37.786787,-122.413329,37.78676011,-122.4134304,nobhill,1,$0.00 ,middleeastern,3,88.67,281,4
68362,LUCKY STRIKE SAN FRANCISCO LLC,Lucky Strike,lucky-strike-san-francisco,37.778216,-122.392033,37.7781856,-122.3921869,soma,2,$11.00 ,venue,4,98,682,3
68365,RITE SPOT CAFE,Rite Spot Cafe,rite-spot-cafe-san-francisco,,,37.7638299,-122.4151055,mission,1,$0.00 ,bars,1,83,118,3.5
68366,FLYING PIG BISTRO,Flying Pig Bistro Pub,flying-pig-bistro-pub-san-francisco-2,37.766324,-122.417565,37.766326,-122.417229,mission,1,$0.00 ,fastfood,3,83.33,210,4
68390,MISSION'S KITCHEN,Mission's Kitchen,missions-kitchen-san-francisco,,,37.75321,-122.41889,mission,1,$0.00 ,american,3,82.67,115,4
68394,MISSION BOWLING CLUB,Mission Bowling Club,mission-bowling-club-san-francisco,37.763628,-122.416652,37.76371465,-122.4168158,mission,2,$11.00 ,venue,3,93.33,470,4
68400,MIRALOMA LIQUORS,Miraloma Liquor,miraloma-liquor-san-francisco,37.744516,-122.453036,37.74435806,-122.4529037,twinpeaks,2,$11.00 ,fastfood,2,84.5,1,4
68401,CHASING LIONS CAFE,Chasing Lions Cafe,chasing-lions-cafe-san-francisco-2,37.723638,-122.452273,37.7253724,-122.4528239,twinpeaks,1,$0.00 ,coffeetea,5,93,57,3.5
68403,EMPERO TASTE,Empero Taste,empero-taste-san-francisco,37.77554,-122.502142,37.77567,-122.50241,richmond,2,$11.00 ,chinese,4,74.5,179,3.5
68407,GANIM'S MARKET,Ganim's Deli,ganims-deli-san-francisco-2,37.762686,-122.393975,37.7625944,-122.3940239,potrerohill,1,$0.00 ,fastfood,3,91.33,206,4
68410,903,Nute's Noodle Night,nutes-noodle-night-san-francisco,37.738958,-122.413833,37.73908,-122.41383,bernalheights,2,$11.00 ,asian,3,90.67,34,4
68412,"PURPLE KOW, KAMS",Purple Kow,purple-kow-san-francisco-2,37.775755,-122.497595,37.775906,-122.497818,richmond,1,$0.00 ,coffeetea,4,86,2039,3.5
68428,CAFE COCO,Cafe Coco,cafe-coco-san-francisco,,,37.7808001,-122.4644324,richmond,1,$0.00 ,coffeetea,4,87,112,3.5
68430,SAN FRANCISCO SOUP COMPANY,SF Soupmobile,sf-soupmobile-san-francisco-3,37.784103,-122.403669,37.7768288,-122.4029617,soma,1,$0.00 ,fastfood,1,92,9,3.5
68433,NEW FORTUNE DIM SUM,New Fortune Dim Sum & Coffee Shop,new-fortune-dim-sum-and-coffee-shop-san-francisco,37.793295,-122.407788,37.79331878,-122.407781,chinatown,1,$0.00 ,chinese,3,72.67,67,3.5
68442,SAUCE BELDEN,Sauce - Belden,sauce-belden-san-francisco-2,37.791458,-122.403787,37.7914699,-122.40366,financialdistrict,2,$11.00 ,vegetarian,3,85.67,498,4
68451,BUCKHORN GRILLS,Buckhorn Grill,buckhorn-grill-san-francisco-4,37.784548,-122.40419,37.784516,-122.4040259,financialdistrict,2,$11.00 ,american,2,77,287,3.5
68452,DARN GOOD FOOD,Darn Good Food,darn-good-food-san-francisco,37.791127,-122.404067,37.7911606,-122.4038773,financialdistrict,2,$11.00 ,american,4,87.75,235,3.5
68454,KIPPU JAPANESE RESTAURANT,Miyako Restaurant Yakitori,miyako-restaurant-yakitori-san-francisco,37.785639,-122.429841,37.78573081,-122.4298529,pacificheights,2,$11.00 ,japanese,3,80.33,124,2.5
68462,BREAD AND BUTTER CAFE,Bread & Butter Cafe,bread-and-butter-cafe-san-francisco-2,37.773682,-122.447735,37.7735901,-122.4478073,haight,1,$0.00 ,coffeetea,3,98,80,3.5
68483,EL TOMATE RESTAURANT,El Tomate Restaurant,el-tomate-restaurant-san-francisco-2,37.752777,-122.410262,37.75279261,-122.41024,mission,1,$0.00 ,mexican,2,95,63,4
68493,CASSAVA BAKERY & CAFE,Cassava,cassava-san-francisco,37.775705,-122.496453,37.77561,-122.49653,richmond,2,$11.00 ,american,4,93.5,543,4
68503,NIZARIO'S PIZZA,Nizario's Pizza,nizarios-pizza-san-francisco-5,37.764294,-122.421796,37.7643071,-122.4217144,mission,1,$0.00 ,fastfood,3,97.33,31,3
68504,THE FITZGERALD HOTEL,Fitzgerald Hotel,fitzgerald-hotel-san-francisco,37.787848,-122.412123,37.78800201,-122.4121475,nobhill,2,$11.00 ,venue,3,97.33,68,3
68508,PHO NICE,Pho Nice Vietnamese Restaurant,pho-nice-vietnamese-restaurant-san-francisco-2,37.716903,-122.441337,37.7168361,-122.4414988,mission,1,$0.00 ,vietnamese,3,88.33,85,3
68511,GIOIA PIZZERIA,Gioia Pizzeria,gioia-pizzeria-san-francisco,37.797424,-122.421991,37.79749,-122.4218,russianhill,2,$11.00 ,fastfood,3,92.33,385,3.5
68560,WOW NAAN-N-CURRY,Naan N Curry,naan-n-curry-san-francisco-4,37.764128,-122.464961,37.7642352,-122.4649169,sunset,1,$0.00 ,indian,3,74,1222,3
68600,BLACK POINT CAFE,Black Point Cafe,black-point-cafe-san-francisco-2,37.805568,-122.421764,37.805744,-122.421814,russianhill,1,$0.00 ,coffeetea,3,85.67,305,4
68602,BLUXOME STREET WINERY,Bluxome Street Winery,bluxome-street-winery-san-francisco,,,37.7767348,-122.3968428,soma,2,$11.00 ,bars,2,98,111,4.5
68608,CORIANDER GOURMET THAI,Coriander Gourmet Thai,coriander-gourmet-thai-san-francisco-2,37.784103,-122.403669,37.78411743,-122.4027854,financialdistrict,2,$11.00 ,thai,2,90,88,3
68615,OSHA EXPRESS,Osha Thai Express,osha-thai-express-san-francisco,37.794347,-122.394932,37.79418978,-122.3947205,financialdistrict,2,$11.00 ,thai,2,89.5,71,3.5
68616,SWEET LAUREN CAKES LLC,Sweet Lauren Cakes,sweet-lauren-cakes-san-francisco-2,37.739764,-122.409475,37.739998,-122.409355,bernalheights,2,$11.00 ,bakeries,2,99,82,5
68620,ABC BAKERY CAFE INC.,ABC Bakery & Cafe,abc-bakery-and-cafe-san-francisco-2,37.753684,-122.490438,37.75377999,-122.4905566,sunset,1,$0.00 ,chinese,2,77,554,2.5
68626,BALO VIETNAMESE EATERY,Balo Vietnamese Eatery,balo-vietnamese-eatery-san-francisco,37.781714,-122.417132,37.7817598,-122.4171567,downtown,1,$0.00 ,vietnamese,2,86,109,4
68633,ABC BAKERY CAFE,ABC Bakery & Cafe,abc-bakery-and-cafe-san-francisco,37.796133,-122.406237,37.79636383,-122.406105,chinatown,1,$0.00 ,bakeries,4,75.5,271,3
68644,CENTRAL KITCHEN & SALUMERIA,Salumeria,salumeria-san-francisco,37.759379,-122.410915,37.75923,-122.41124,mission,2,$11.00 ,fastfood,3,96,196,4
68649,TRES TRUCK,Tres Tequila Lounge & Mexican Kitchen,tres-tequila-lounge-and-mexican-kitchen-san-francisco,37.780084,-122.391278,37.78014691,-122.3913297,soma,2,$11.00 ,mexican,3,88.33,1534,3
68674,MICHAEL'S FOOD STORE,Michaelis Food Store,michaelis-food-store-san-francisco,37.805463,-122.422156,37.8053093,-122.422142,russianhill,1,$0.00 ,grocery,3,95.33,70,4.5
68690,TOUT SWEET PATISSERIE,Tout Sweet P?õtisserie,tout-sweet-p?õtisserie-san-francisco-4,37.78655,-122.40756,37.78681,-122.407436,downtown,2,$11.00 ,bakeries,4,93.25,387,4
68692,SIDEWALK JUICE,Sidewalk Juice,sidewalk-juice-san-francisco-3,37.752565,-122.414125,37.75261,-122.41434,mission,1,$0.00 ,coffeetea,5,90.4,114,4
68696,XIAO LONG BAO,Xiao Long Bao,xiao-long-bao-san-francisco,37.783079,-122.466017,37.78282866,-122.4658247,richmond,1,$0.00 ,chinese,4,91.25,163,3
68699,PRETTY PLEASE BAKESHOP,Pretty Please Bakeshop,pretty-please-bakeshop-san-francisco,37.783545,-122.461458,37.78333282,-122.4614029,richmond,2,$11.00 ,bakeries,3,96,158,4
68701,GRINDZ,Grindz,grindz-san-francisco,37.782778,-122.468332,37.7829208,-122.4683304,richmond,2,$11.00 ,asian,2,90,665,4
68716,THE SWEET HOUSE,The Sweet House,the-sweet-house-san-francisco,37.775818,-122.496401,37.7758819,-122.4965521,richmond,1,$0.00 ,desserts,4,100,164,4
68721,MARKET & RYE,Market & Rye,market-and-rye-san-francisco-2,37.765718,-122.401685,37.76561528,-122.4018395,potrerohill,2,$11.00 ,fastfood,3,87.67,351,3.5
68739,STARBUCKS COFFEE,Blue Bottle Coffee Stand,blue-bottle-coffee-stand-san-francisco,37.794551,-122.39319,37.79472847,-122.3927593,northbeach,1,$0.00 ,coffeetea,3,100,556,4
68753,LA BRICIOLA  RESTAURANT,La Briciola,la-briciola-san-francisco,37.781451,-122.395927,37.7815536,-122.396113,soma,2,$11.00 ,italian,2,88.5,800,4
68763,KICHI GRILL,Kichi Grill,kichi-grill-san-francisco,37.785014,-122.40664,37.78394699,-122.4071579,downtown,2,$11.00 ,japanese,5,89.8,116,3
68766,MOOLICIOUS CAFE AND CREPE,Moolicious,moolicious-san-francisco-2,37.790415,-122.400615,37.79048,-122.401247,financialdistrict,1,$0.00 ,european,3,89.67,30,4
68773,NOPALITO,Nopalito,nopalito-san-francisco,37.765412,-122.466375,37.7734353,-122.438993,sunset,2,$11.00 ,mexican,2,81.5,1541,4
68774,FOX MARKET,Fox Market,fox-market-san-francisco,37.783036,-122.417396,37.78326288,-122.4174108,downtown,3,$31.00 ,fastfood,2,96.5,7,4
68775,DANDELION CHOCOLATE,Dandelion Chocolate,dandelion-chocolate-san-francisco,37.761047,-122.421561,37.760956,-122.421822,mission,2,$11.00 ,desserts,4,96.5,733,4.5
68784,JOE'S ICE CREAM,Joe's Ice Cream,joes-ice-cream-san-francisco,37.780488,-122.477751,37.78076935,-122.4777756,richmond,1,$0.00 ,desserts,3,96.67,746,4
68799,ZEITGEIST,Zeitgeist,zeitgeist-san-francisco,,,37.76987283,-122.4221563,mission,1,$0.00 ,bars,3,94,2469,3.5
68808,"SHABUWAY, MEN-OH",Men Oh Tokushima Ramen,men-oh-tokushima-ramen-san-francisco-2,37.780674,-122.474243,37.7808304,-122.4744186,richmond,2,$11.00 ,japanese,3,88,430,3.5
68811,ANTHONY'S COOKIES,Anthony's Cookies,anthonys-cookies-san-francisco-2,37.750238,-122.420401,37.7502,-122.42013,mission,1,$0.00 ,bakeries,3,97.33,1482,4.5
68813,SMALL FOODS,Small Foods,small-foods-san-francisco-2,37.782803,-122.393379,37.78264,-122.3935,soma,2,$11.00 ,coffeetea,3,91.67,160,3.5
68814,FARLEY'S,Farley's,farleys-san-francisco,37.763733,-122.466366,37.7625322,-122.3959853,potrerohill,1,$0.00 ,coffeetea,3,93.67,553,3.5
68824,HARVEY'S PLACE,Harvey's Place,harveys-place-san-francisco,37.779807,-122.402887,37.7799001,-122.4028654,soma,1,$0.00 ,grocery,2,79,4,3
68826,VANDA SIAM RESTAURANT,Vanda Siam Restaurant,vanda-siam-restaurant-san-francisco-3,37.79373,-122.403974,37.7938143,-122.4038462,financialdistrict,1,$0.00 ,thai,2,91.5,146,3
68831,SUPER DUPER,Super Duper Burgers,super-duper-burgers-san-francisco-6,37.784758,-122.403837,37.78483899,-122.4036241,financialdistrict,2,$11.00 ,fastfood,4,88.75,952,4
68832,BAYSHORE MARKET DELI & LIQUOR,Bayshore Farmer's Market,bayshore-farmers-market-san-francisco,37.743065,-122.405284,37.7430959,-122.4053719,bayviewhunterspoint,1,$0.00 ,ingredients,3,85,14,4
68842,ALL GOOD PIZZA,All Good Pizza,all-good-pizza-san-francisco,37.738998,-122.389778,37.7390445,-122.3897508,bayviewhunterspoint,2,$11.00 ,fastfood,2,94,160,4.5
68865,GRANT PLACE RESTAURANT,Grant Place Restaurant,grant-place-restaurant-san-francisco-2,37.795166,-122.405924,37.79500961,-122.4061432,chinatown,2,$11.00 ,chinese,5,84.8,262,2
68872,JIANG LING CUISINE RESTAURANT,Ling Ling Cuisine Restaurant,ling-ling-cuisine-restaurant-san-francisco,37.729985,-122.404526,37.73008,-122.40433,excelsior,1,$0.00 ,chinese,3,90.33,121,3.5
68880,SOMA CORP.,Soma Inn Cafe,soma-inn-cafe-san-francisco-2,,,37.777192,-122.407507,soma,2,$11.00 ,american,3,84.33,254,3.5
68890,GENEVA BUBBLE TEA,Nameless Tea & Coffee,nameless-tea-and-coffee-san-francisco,37.715871,-122.439703,37.71601,-122.43948,excelsior,1,$0.00 ,coffeetea,4,86.25,42,3.5
68894,CRAFTSMAN AND WOLVES,Craftsman and Wolves,craftsman-and-wolves-san-francisco,37.760955,-122.421552,37.7609695,-122.4218206,mission,2,$11.00 ,bakeries,4,93.5,1104,4
68895,IT' SUGAR,Starbucks,starbucks-san-francisco-246,37.807923,-122.417887,37.80747,-122.41782,northbeach,1,$0.00 ,coffeetea,5,96,49,2.5
68909,CAFE LA FLORE,Cafe La Flore,cafe-la-flore-san-francisco-4,37.763798,-122.472422,37.76399,-122.47243,sunset,1,$0.00 ,coffeetea,3,89.67,266,4
68916,RUMORS,Rumors,rumors-san-francisco-4,37.775647,-122.406459,37.7754681,-122.4066365,soma,2,$11.00 ,bars,2,64,202,4
68930,WINGS PLUS,Halal Wings Plus,halal-wings-plus-san-francisco-2,37.786116,-122.413098,37.78627014,-122.4132996,downtown,1,$0.00 ,fastfood,4,76,129,4
68944,PEET'S COFFEE & TEA,Peet's Coffee & Tea,peets-coffee-and-tea-san-francisco-69,37.720877,-122.477651,37.72144183,-122.478016,sunset,1,$0.00 ,coffeetea,4,97.5,61,3
68955,GHIRARDELLI CHOCOLATE,Ghirardelli Chocolate,ghirardelli-chocolate-san-francisco-7,37.784848,-122.406892,37.78439331,-122.4064484,downtown,2,$11.00 ,desserts,3,96.67,78,4
68963,WEST OF PECOS,West of Pecos,west-of-pecos-san-francisco,37.764087,-122.421881,37.7640582,-122.4219772,mission,2,$11.00 ,american,3,93,628,4
68982,THE BURRITT ROOM & TAVERN,Burritt Room + Tavern,burritt-room-tavern-san-francisco,37.789854,-122.407064,37.789849,-122.407403,downtown,2,$11.00 ,bars,3,86.33,787,4
68986,CAFE TROYA FILLMORE,Troya,troya-san-francisco-3,37.789404,-122.433954,37.78937439,-122.4340761,pacificheights,2,$11.00 ,middleeastern,2,94,341,4
68998,CAJUN HOUSE,Cajun House,cajun-house-san-francisco-2,37.7828,-122.463274,37.78340676,-122.4634925,richmond,2,$11.00 ,american,3,88.33,457,3.5
69012,CARMEL PIZZA COMPANY,Carmel Pizza Company,carmel-pizza-company-san-francisco,37.807673,-122.417266,37.80759703,-122.4173284,northbeach,2,$11.00 ,fastfood,3,95.33,496,4.5
69016,LAHORE KARAHI,Lahore Karahi,lahore-karahi-san-francisco-2,37.785635,-122.414779,37.78568,-122.4149,downtown,1,$0.00 ,indian,4,71.75,1245,4
69041,WASHINGTON CAFE,Finn's Cafe,finns-cafe-san-francisco,37.795128,-122.406993,37.79799,-122.40813,chinatown,1,$0.00 ,chinese,2,83,25,3.5
